layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
3,19,1.6736984252931226e-08,0.17569017486572266,0.9999998077175644,0.23745583825641203,10,8,2
4,0,5.247458894657025e-09,0.033395042337311644,0.9999998957907403,-0.8727475467839214,24,19,5
4,1,5.011433049252361e-08,0.037765543689727774,0.9999985616275515,-1.3005326321715263,24,19,5
4,2,2.162518391842907e-08,0.009983664214578284,0.9999997409584227,-0.3828012324473704,24,19,5
4,3,9.28326656943893e-09,0.0031002925872802736,0.9999999095876796,0.7360105085762709,24,19,5
4,4,5.974967355476741e-08,0.1143871833828736,0.9999994688608839,0.008530011865571785,24,19,5
4,5,6.628476553481239e-09,0.012026809818858852,0.9999999479039501,0.8977599795719436,24,19,5
4,6,6.739643293228496e-09,0.05769463350420147,0.9999999457138333,-1.6324513922467787,23,18,5
4,7,1.1739613097389486e-08,0.07547870069079929,0.9999999033897652,0.10995013761709371,23,18,5
4,8,8.53960205908552e-09,0.06611660451499783,0.99999993963688,0.3720628509713547,23,18,5
4,9,1.1786292580998412e-08,0.21063518678665166,0.9999998690593168,-9.415110106143773,22,17,5
4,10,1.6474746830084095e-07,0.05835829385757446,0.9999985039282154,-1.0218366774381393,22,17,5
4,11,6.821576286763522e-09,0.26387830192565914,0.9999999040794663,-1.0564082132610602,22,17,5
4,12,3.478106330423355e-09,0.292636032409668,0.99999995586237,-0.8411266383736917,22,17,5
4,13,3.6784580775663133e-09,0.33310808353424076,0.9999999622635362,-6.027596699034616,18,14,4
4,14,1.3796488444010618e-08,0.2579073480606079,0.9999998393058159,-1.1875093134911614,16,12,4
4,15,5.13536160692068e-09,0.16420576248168944,0.99999996080299,-4.3857575157988515,14,11,3
4,16,1.2003176910382576e-08,0.03852448110580444,0.9999998910182966,0.555942200368545,13,10,3
4,17,2.9351976182706037e-09,0.06464797121683756,0.9999999782581931,0.4801360427523784,12,9,3
4,18,1.2208761271435493e-08,0.1091179556528727,0.9999999007266897,0.002780665235728619,12,9,3
4,19,1.6736984252931226e-08,0.19929993228912354,0.9999998077175644,0.1349829327729013,10,8,2
5,0,5.247458894657025e-09,0.023035911477936637,0.9999998957907403,-0.29182188998267633,24,19,5
5,1,4.678901873137041e-08,0.043384524097442624,0.9999986570700482,-1.6428194503802769,24,19,5
5,2,2.162518391842907e-08,0.006956172168222084,0.9999997409584227,0.03652574439675227,24,19,5
5,3,9.28326656943893e-09,0.004332446956634523,0.9999999095876796,0.6310927318941993,24,19,5
5,4,7.530962292770876e-08,0.13240097875869755,0.999999330542174,-0.14760756368555672,24,19,5
5,5,6.628476553481239e-09,0.008196920521373502,0.9999999479039501,0.9303179035692194,24,19,5
5,6,6.739643293228496e-09,0.047221838017751254,0.9999999457138333,-1.1546058217915305,23,18,5
5,7,1.1739613097389486e-08,0.06871579700046117,0.9999999033897652,0.18969874807016218,23,18,5
5,8,8.53960205908552e-09,0.05944418592063747,0.99999993963688,0.4354336114634175,23,18,5
5,9,1.1786292580998412e-08,0.2173497768592835,0.9999998690593168,-9.747121086792104,22,17,5
5,10,1.6474746830084095e-07,0.07338515457153319,0.9999985039282154,-1.5424457653663106,22,17,5
5,11,6.821576286763522e-09,0.2857609523010254,0.9999999040794663,-1.2269400896276923,22,17,5
5,12,3.478106330423355e-09,0.2898486197662353,0.99999995586237,-0.8235895646657652,22,17,5
5,13,3.6784580775663133e-09,0.31625498943328856,0.9999999622635362,-5.672046190575708,18,14,4
5,14,1.3796488444010618e-08,0.21577840604782106,0.9999998393058159,-0.8301815610502212,16,12,4
5,15,5.13536160692068e-09,0.19643586947123207,0.99999996080299,-5.4428674389252505,14,11,3
5,16,1.2003176910382576e-08,0.039414882310231526,0.9999998910182966,0.5456788668134174,13,10,3
5,17,2.9351976182706037e-09,0.07231739463806151,0.9999999782581931,0.41846269501201416,12,9,3
5,18,1.2208761271435493e-08,0.09911481806437174,0.9999999007266897,0.09419845392024195,12,9,3
5,19,1.6736984252931226e-08,0.12918484287261964,0.9999998077175644,0.43930189725425506,10,8,2
6,0,5.247458894657025e-09,0.014302531637085808,0.9999998957907403,0.19793390990178605,24,19,5
6,1,5.011433049252361e-08,0.03290616868972778,0.9999985616275515,-1.004518073204665,24,19,5
6,2,2.162518391842907e-08,0.013443291366067542,0.9999997409584227,-0.861981680233475,24,19,5
6,3,9.28326656943893e-09,0.003850967788696289,0.9999999095876796,0.672090617447523,24,19,5
6,4,5.9498706629397216e-08,0.09150854916847234,0.9999994710918308,0.2068343893512803,24,19,5
6,5,6.628476553481239e-09,0.007608684785480252,0.9999999479039501,0.9353185009479136,24,19,5
6,6,6.739643293228496e-09,0.054899562379170944,0.9999999457138333,-1.5049197930733555,23,18,5
6,7,1.1739613097389486e-08,0.07962448268466527,0.9999999033897652,0.06106280040356726,23,18,5
6,8,1.4689287631147485e-08,0.0699003008939782,0.9999998961671487,0.3361274980530423,23,18,5
6,9,1.1786292580998412e-08,0.18627692377090455,0.9999998690593168,-8.21068649974805,22,17,5
6,10,1.6474746830084095e-07,0.05872477754592896,0.9999985039282154,-1.0345335901444348,22,17,5
6,11,6.821576286763522e-09,0.2835942958068848,0.9999999040794663,-1.2100552977469206,22,17,5
6,12,3.478106330423355e-09,0.29703380996704104,0.99999995586237,-0.8687953616811022,22,17,5
