layer,sentence,train_acc,test_acc,n_samples,n_train,n_test
35,5,1.0,0.3333333333333333,30,24,6
35,6,1.0,0.8333333333333334,29,23,6
35,7,1.0,0.8333333333333334,29,23,6
35,8,1.0,0.6666666666666666,29,23,6
35,9,1.0,0.6666666666666666,28,22,6
35,10,1.0,0.5,28,22,6
35,11,1.0,0.6666666666666666,28,22,6
35,12,1.0,0.5,28,22,6
35,13,1.0,0.5,26,20,6
35,14,1.0,0.6,25,20,5
35,15,1.0,0.5,19,15,4
35,16,1.0,0.75,18,14,4
35,17,1.0,0.5,17,13,4
35,18,1.0,0.75,16,12,4
36,0,1.0,0.16666666666666666,30,24,6
36,1,1.0,0.3333333333333333,30,24,6
36,2,1.0,0.3333333333333333,30,24,6
36,3,1.0,0.3333333333333333,30,24,6
36,4,1.0,0.3333333333333333,30,24,6
36,5,1.0,0.3333333333333333,30,24,6
36,6,1.0,0.8333333333333334,29,23,6
36,7,1.0,1.0,29,23,6
36,8,1.0,0.6666666666666666,29,23,6
36,9,1.0,0.6666666666666666,28,22,6
36,10,1.0,0.5,28,22,6
36,11,1.0,0.6666666666666666,28,22,6
36,12,1.0,0.5,28,22,6
36,13,1.0,0.5,26,20,6
36,14,1.0,0.6,25,20,5
36,15,1.0,0.25,19,15,4
36,16,1.0,0.75,18,14,4
36,17,1.0,0.5,17,13,4
36,18,1.0,0.75,16,12,4
37,0,1.0,0.16666666666666666,30,24,6
37,1,1.0,0.5,30,24,6
37,2,1.0,0.3333333333333333,30,24,6
37,3,1.0,0.3333333333333333,30,24,6
37,4,1.0,0.3333333333333333,30,24,6
37,5,1.0,0.3333333333333333,30,24,6
37,6,1.0,0.8333333333333334,29,23,6
37,7,1.0,0.8333333333333334,29,23,6
37,8,1.0,0.6666666666666666,29,23,6
37,9,1.0,0.6666666666666666,28,22,6
37,10,1.0,0.5,28,22,6
37,11,1.0,0.6666666666666666,28,22,6
37,12,1.0,0.5,28,22,6
37,13,1.0,0.5,26,20,6
37,14,1.0,0.6,25,20,5
37,15,1.0,0.25,19,15,4
37,16,1.0,0.75,18,14,4
37,17,1.0,0.75,17,13,4
37,18,1.0,0.75,16,12,4
38,0,1.0,0.16666666666666666,30,24,6
38,1,1.0,0.3333333333333333,30,24,6
38,2,1.0,0.3333333333333333,30,24,6
38,3,1.0,0.3333333333333333,30,24,6
38,4,1.0,0.3333333333333333,30,24,6
38,5,1.0,0.3333333333333333,30,24,6
38,6,1.0,0.8333333333333334,29,23,6
38,7,1.0,0.8333333333333334,29,23,6
38,8,1.0,0.6666666666666666,29,23,6
38,9,1.0,0.6666666666666666,28,22,6
38,10,1.0,0.6666666666666666,28,22,6
38,11,1.0,0.6666666666666666,28,22,6
38,12,1.0,0.5,28,22,6
38,13,1.0,0.5,26,20,6
38,14,1.0,0.6,25,20,5
38,15,1.0,0.25,19,15,4
38,16,1.0,0.75,18,14,4
38,17,1.0,0.5,17,13,4
38,18,1.0,0.75,16,12,4
39,0,1.0,0.16666666666666666,30,24,6
39,1,1.0,0.3333333333333333,30,24,6
39,2,1.0,0.3333333333333333,30,24,6
39,3,1.0,0.3333333333333333,30,24,6
39,4,1.0,0.3333333333333333,30,24,6
39,5,1.0,0.3333333333333333,30,24,6
39,6,1.0,0.8333333333333334,29,23,6
39,7,1.0,0.8333333333333334,29,23,6
39,8,1.0,0.6666666666666666,29,23,6
39,9,1.0,0.6666666666666666,28,22,6
39,10,1.0,0.6666666666666666,28,22,6
39,11,1.0,0.5,28,22,6
39,12,1.0,0.5,28,22,6
39,13,1.0,0.5,26,20,6
39,14,1.0,0.6,25,20,5
39,15,1.0,0.25,19,15,4
39,16,1.0,0.75,18,14,4
39,17,1.0,0.5,17,13,4
39,18,1.0,0.75,16,12,4
40,0,1.0,0.16666666666666666,30,24,6
40,1,1.0,0.3333333333333333,30,24,6
40,2,1.0,0.16666666666666666,30,24,6
40,3,1.0,0.16666666666666666,30,24,6
40,4,1.0,0.3333333333333333,30,24,6
40,5,1.0,0.3333333333333333,30,24,6
40,6,1.0,0.8333333333333334,29,23,6
40,7,1.0,0.8333333333333334,29,23,6
40,8,1.0,0.6666666666666666,29,23,6
40,9,1.0,0.6666666666666666,28,22,6
40,10,1.0,0.6666666666666666,28,22,6
40,11,1.0,0.5,28,22,6
40,12,1.0,0.5,28,22,6
40,13,1.0,0.5,26,20,6
40,14,1.0,0.6,25,20,5
40,15,1.0,0.25,19,15,4
40,16,1.0,0.75,18,14,4
40,17,1.0,0.5,17,13,4
40,18,1.0,0.75,16,12,4
41,0,1.0,0.16666666666666666,30,24,6
41,1,1.0,0.3333333333333333,30,24,6
41,2,1.0,0.3333333333333333,30,24,6
41,3,1.0,0.16666666666666666,30,24,6
41,4,1.0,0.3333333333333333,30,24,6
41,5,1.0,0.3333333333333333,30,24,6
41,6,1.0,0.8333333333333334,29,23,6
41,7,1.0,0.8333333333333334,29,23,6
41,8,1.0,0.6666666666666666,29,23,6
41,9,1.0,0.6666666666666666,28,22,6
41,10,1.0,0.6666666666666666,28,22,6
41,11,1.0,0.5,28,22,6
41,12,1.0,0.5,28,22,6
41,13,1.0,0.5,26,20,6
41,14,1.0,0.6,25,20,5
41,15,1.0,0.25,19,15,4
41,16,1.0,0.75,18,14,4
41,17,1.0,0.75,17,13,4
41,18,1.0,0.75,16,12,4
42,0,1.0,0.16666666666666666,30,24,6
42,1,1.0,0.3333333333333333,30,24,6
42,2,1.0,0.3333333333333333,30,24,6
42,3,1.0,0.16666666666666666,30,24,6
42,4,1.0,0.3333333333333333,30,24,6
42,5,1.0,0.3333333333333333,30,24,6
42,6,1.0,0.6666666666666666,29,23,6
42,7,1.0,0.8333333333333334,29,23,6
42,8,1.0,0.6666666666666666,29,23,6
42,9,1.0,0.6666666666666666,28,22,6
42,10,1.0,0.6666666666666666,28,22,6
42,11,1.0,0.5,28,22,6
42,12,1.0,0.5,28,22,6
42,13,1.0,0.5,26,20,6
42,14,1.0,0.6,25,20,5
42,15,1.0,0.25,19,15,4
42,16,1.0,0.75,18,14,4
42,17,1.0,0.75,17,13,4
42,18,1.0,0.75,16,12,4
43,0,1.0,0.16666666666666666,30,24,6
43,1,1.0,0.3333333333333333,30,24,6
43,2,1.0,0.16666666666666666,30,24,6
43,3,1.0,0.16666666666666666,30,24,6
43,4,1.0,0.5,30,24,6
43,5,1.0,0.3333333333333333,30,24,6
43,6,1.0,0.6666666666666666,29,23,6
43,7,1.0,0.8333333333333334,29,23,6
43,8,1.0,0.6666666666666666,29,23,6
43,9,1.0,0.6666666666666666,28,22,6
43,10,1.0,0.6666666666666666,28,22,6
43,11,1.0,0.5,28,22,6
43,12,1.0,0.5,28,22,6
43,13,1.0,0.5,26,20,6
43,14,1.0,0.6,25,20,5
43,15,1.0,0.25,19,15,4
43,16,1.0,0.75,18,14,4
43,17,1.0,0.75,17,13,4
43,18,1.0,0.75,16,12,4
44,0,1.0,0.16666666666666666,30,24,6
44,1,1.0,0.3333333333333333,30,24,6
44,2,1.0,0.16666666666666666,30,24,6
44,3,1.0,0.16666666666666666,30,24,6
44,4,1.0,0.3333333333333333,30,24,6
44,5,1.0,0.3333333333333333,30,24,6
44,6,1.0,0.6666666666666666,29,23,6
44,7,1.0,0.8333333333333334,29,23,6
44,8,1.0,0.6666666666666666,29,23,6
44,9,1.0,0.6666666666666666,28,22,6
44,10,1.0,0.6666666666666666,28,22,6
44,11,1.0,0.5,28,22,6
44,12,1.0,0.5,28,22,6
44,13,1.0,0.3333333333333333,26,20,6
44,14,1.0,0.6,25,20,5
44,15,1.0,0.25,19,15,4
44,16,1.0,0.75,18,14,4
44,17,1.0,0.75,17,13,4
44,18,1.0,0.75,16,12,4
45,0,1.0,0.16666666666666666,30,24,6
45,1,1.0,0.5,30,24,6
45,2,1.0,0.16666666666666666,30,24,6
45,3,1.0,0.16666666666666666,30,24,6
45,4,1.0,0.5,30,24,6
45,5,1.0,0.3333333333333333,30,24,6
45,6,1.0,0.6666666666666666,29,23,6
45,7,1.0,0.8333333333333334,29,23,6
45,8,1.0,0.6666666666666666,29,23,6
45,9,1.0,0.6666666666666666,28,22,6
45,10,1.0,0.6666666666666666,28,22,6
45,11,1.0,0.5,28,22,6
45,12,1.0,0.5,28,22,6
45,13,1.0,0.3333333333333333,26,20,6
45,14,1.0,0.6,25,20,5
45,15,1.0,0.25,19,15,4
45,16,1.0,0.75,18,14,4
45,17,1.0,0.5,17,13,4
45,18,1.0,0.75,16,12,4
46,0,1.0,0.16666666666666666,30,24,6
46,1,1.0,0.3333333333333333,30,24,6
46,2,1.0,0.16666666666666666,30,24,6
46,3,1.0,0.16666666666666666,30,24,6
46,4,1.0,0.3333333333333333,30,24,6
46,5,1.0,0.3333333333333333,30,24,6
46,6,1.0,0.6666666666666666,29,23,6
46,7,1.0,0.8333333333333334,29,23,6
46,8,1.0,0.6666666666666666,29,23,6
46,9,1.0,0.6666666666666666,28,22,6
46,10,1.0,0.5,28,22,6
46,11,1.0,0.5,28,22,6
46,12,1.0,0.5,28,22,6
46,13,1.0,0.5,26,20,6
46,14,1.0,0.6,25,20,5
46,15,1.0,0.5,19,15,4
46,16,1.0,0.75,18,14,4
46,17,1.0,0.5,17,13,4
46,18,1.0,0.75,16,12,4
47,0,1.0,0.16666666666666666,30,24,6
47,1,1.0,0.3333333333333333,30,24,6
47,2,1.0,0.16666666666666666,30,24,6
47,3,1.0,0.16666666666666666,30,24,6
47,4,1.0,0.3333333333333333,30,24,6
47,5,1.0,0.3333333333333333,30,24,6
47,6,1.0,0.6666666666666666,29,23,6
47,7,1.0,0.8333333333333334,29,23,6
47,8,1.0,0.6666666666666666,29,23,6
47,9,1.0,0.6666666666666666,28,22,6
47,10,1.0,0.6666666666666666,28,22,6
47,11,1.0,0.5,28,22,6
47,12,1.0,0.5,28,22,6
47,13,1.0,0.5,26,20,6
47,14,1.0,0.6,25,20,5
47,15,1.0,0.5,19,15,4
47,16,1.0,0.75,18,14,4
47,17,1.0,0.5,17,13,4
47,18,1.0,0.75,16,12,4
