layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
5,17,2.158641815185556e-07,0.21522012653350828,0.9999983470558008,-0.8269959807598324,12,8,4
5,18,1.301960069305802e-08,0.1633576069831848,0.9999998806366719,-0.18203767715763242,12,8,4
5,19,1.1825561523437673e-08,0.11701569023132324,0.9999998895036818,0.13112537418731574,10,6,4
6,0,5.425366559530318e-09,0.058047324733734126,0.9999998860368992,-2.377986774542256,24,19,5
6,1,8.96591889230785e-08,0.08059373669147492,0.9999971142147646,-4.439642055310132,24,19,5
6,2,2.1926963022791787e-08,0.08230740343093872,0.9999997246972564,-9.413386061606618,24,19,5
6,3,9.012222290039375e-09,0.09046244953155516,0.9999999036243025,-3.396503184853964,24,19,5
6,4,4.918043772156586e-08,0.2788089512300491,0.9999995419339958,-1.1470625248740847,24,19,5
6,5,5.554663397809932e-08,0.10754936315536497,0.999999516868636,0.21966157450542,24,19,5
6,6,7.338926185319087e-09,0.14029732849597928,0.9999999370009967,-14.58859205510881,23,19,4
6,7,2.0072446231955213e-07,0.16903758931159976,0.9999983280625271,-15.098818029676167,23,19,4
6,8,2.691520912178569e-07,0.13877476978302,0.999998124264902,-5.844624896819729,23,19,4
6,9,1.17725796169719e-08,0.3203301682472229,0.9999998937492814,-6.737443677469151,22,18,4
6,10,1.0116896143202785e-08,0.08294464285373687,0.9999999297118026,-0.38993955347694786,22,18,4
6,11,5.997551812064459e-09,0.41281368970870974,0.9999999412573523,-7.050973958239098,22,18,4
6,12,3.348456488715692e-09,0.400854840373993,0.9999999688837291,-3.829576390048109,22,18,4
6,13,4.3596540178568016e-09,0.3328386371612549,0.999999955498907,-1.741669169367833,18,14,4
6,14,1.81198120117194e-08,0.2765592806816101,0.9999997757140584,-0.8955399635477044,16,12,4
6,15,4.580782533237252e-09,0.15718583726882934,0.9999999612247849,-0.34031837364169126,14,10,4
6,16,2.2778238966179007e-08,0.21953579063415526,0.9999997494174582,-0.7906671340469436,13,9,4
6,17,1.860618591308603e-07,0.261260671043396,0.999998575262146,-1.2178325215907977,12,8,4
6,18,1.301960069305802e-08,0.19654423818588257,0.9999998806366719,-0.422172490491191,12,8,4
6,19,1.1825561523437673e-08,0.10086564722061157,0.9999998895036818,0.2510440154400476,10,6,4
7,0,5.425366559530318e-09,0.07117378719329834,0.9999998860368992,-3.1418637798707136,24,19,5
7,1,8.96591889230785e-08,0.07967859689712523,0.9999971142147646,-4.3778750605511085,24,19,5
7,2,2.1926963022791787e-08,0.07257882200241089,0.9999997246972564,-8.18254326953579,24,19,5
7,3,9.012222290039375e-09,0.0881618037033081,0.9999999036243025,-3.2846910820036985,24,19,5
7,4,4.726681491561905e-08,0.2794639475059509,0.9999995597574556,-1.1521065449879164,24,19,5
7,5,5.554663397809932e-08,0.12764056636810303,0.999999516868636,0.07388723032198263,24,19,5
7,6,7.338926185319087e-09,0.14229473259449008,0.9999999370009967,-14.810525843832231,23,19,4
7,7,2.0072446231955213e-07,0.1265314989089966,0.9999983280625271,-11.05061894371396,23,19,4
7,8,2.691520912178569e-07,0.12685580778121947,0.999998124264902,-5.25675993988752,23,19,4
7,9,1.17725796169719e-08,0.3089321174621582,0.9999998937492814,-6.462128441114931,22,18,4
7,10,1.0116896143202785e-08,0.08186429436206819,0.9999999297118026,-0.3718356826488174,22,18,4
7,11,5.997551812064459e-09,0.39065286636352536,0.9999999412573523,-6.618778476129212,22,18,4
7,12,3.348456488715692e-09,0.4460251618385315,0.9999999688837291,-4.373797130584718,22,18,4
7,13,4.3596540178568016e-09,0.3341362755775452,0.999999955498907,-1.75235811843118,18,14,4
7,14,1.81198120117194e-08,0.23092723064422607,0.9999997757140584,-0.5827774547239617,16,12,4
7,15,4.580782533237252e-09,0.13719538593292235,0.9999999612247849,-0.16986046414770728,14,10,4
7,16,2.2778238966179007e-08,0.1829359471321106,0.9999997494174582,-0.4921365997725171,13,9,4
7,17,2.158641815185556e-07,0.26063898267745966,0.9999983470558008,-1.2125550312178235,12,8,4
7,18,1.301960069305802e-08,0.21364798650741576,0.9999998806366719,-0.5459333321810114,12,8,4
7,19,1.1825561523437673e-08,0.1318744176864624,0.9999998895036818,0.020795116491832744,10,6,4
8,0,5.425366559530318e-09,0.06903639896392824,0.9999998860368992,-3.017481317733254,24,19,5
8,1,8.96591889230785e-08,0.080708356423378,0.9999971142147646,-4.447378268316549,24,19,5
8,2,2.1926963022791787e-08,0.07672797189712524,0.9999997246972564,-8.707486323016855,24,19,5
8,3,9.012222290039375e-09,0.09608792207717895,0.9999999036243025,-3.6699029003294585,24,19,5
8,4,4.726681491561905e-08,0.2830915130090713,0.9999995597574556,-1.1800418387219023,24,19,5
8,5,5.554663397809932e-08,0.12205746604919432,0.999999516868636,0.11439614254995978,24,19,5
8,6,7.338926185319087e-09,0.14781533625125884,0.9999999370009967,-15.423926250139871,23,19,4
8,7,2.0072446231955213e-07,0.1709885417222977,0.9999983280625271,-15.284623021171207,23,19,4
8,8,2.691520912178569e-07,0.13344923543930054,0.999998124264902,-5.581959824379806,23,19,4
8,9,1.17725796169719e-08,0.32071387910842897,0.9999998937492814,-6.7467120557591524,22,18,4
8,10,1.0116896143202785e-08,0.08548618967533111,0.9999999297118026,-0.43252936196616854,22,18,4
8,11,5.997551812064459e-09,0.40746405124664303,0.9999999412573523,-6.946641662538138,22,18,4
8,12,3.348456488715692e-09,0.4048751951217651,0.9999999688837291,-3.8780143990574114,22,18,4
8,13,4.3596540178568016e-09,0.3198463242530823,0.999999955498907,-1.6346484699594916,18,14,4
8,14,1.81198120117194e-08,0.23765923433303834,0.9999997757140584,-0.6289186726047862,16,12,4
8,15,4.580782533237252e-09,0.16791222715377807,0.9999999612247849,-0.43178194119614655,14,10,4
8,16,2.2778238966179007e-08,0.19089789028167725,0.9999997494174582,-0.5570790398179224,13,9,4
8,17,1.860618591308603e-07,0.2310901135444641,0.999998575262146,-0.9617157346728697,12,8,4
8,18,1.301960069305802e-08,0.2100635181427002,0.9999998806366719,-0.519996513333576,12,8,4
8,19,1.1825561523437673e-08,0.10315621318817139,0.9999998895036818,0.2340359146970752,10,6,4
9,0,5.425366559530318e-09,0.06402125413894653,0.9999998860368992,-2.725631642164021,24,19,5
9,1,8.96591889230785e-08,0.07638077251434325,0.9999971142147646,-4.155289721540446,24,19,5
9,2,2.1926963022791787e-08,0.0717436236000061,0.9999997246972564,-8.076875455466357,24,19,5
9,3,9.012222290039375e-09,0.08054547784805298,0.9999999036243025,-2.914535276441144,24,19,5
9,4,4.726681491561905e-08,0.2887447564315796,0.9999995597574556,-1.223576549651765,24,19,5
9,5,5.554663397809932e-08,0.13089978410720823,0.999999516868636,0.05023955111440481,24,19,5
9,6,7.338926185319087e-09,0.18463814404010775,0.9999999370009967,-19.51534933778975,23,19,4
9,7,2.0072446231955213e-07,0.1634540681838989,0.9999983280625271,-14.567054112752276,23,19,4
9,8,2.691520912178569e-07,0.12948915588855742,0.999998124264902,-5.386641474158196,23,19,4
9,9,1.17725796169719e-08,0.34810717964172366,0.9999998937492814,-7.408385981684145,22,18,4
9,10,1.0116896143202785e-08,0.11545313591957092,0.9999999297118026,-0.934698549133991,22,18,4
9,11,5.997551812064459e-09,0.39872275590896605,0.9999999412573523,-6.7761629626322,22,18,4
9,12,3.348456488715692e-09,0.42844428548812863,0.9999999688837291,-4.161979343230466,22,18,4
9,13,4.3596540178568016e-09,0.3298986618995667,0.999999955498907,-1.717451910210599,18,14,4
9,14,1.81198120117194e-08,0.27066010408401486,0.9999997757140584,-0.8551069505415683,16,12,4
9,15,4.580782533237252e-09,0.15645623111724852,0.9999999612247849,-0.334097046405871,14,10,4
9,16,2.2778238966179007e-08,0.2422348916053772,0.9999997494174582,-0.9758147765528322,13,9,4
9,17,2.158641815185556e-07,0.24669821681976314,0.9999983470558008,-1.094212366891028,12,8,4
9,18,1.301960069305802e-08,0.2182377992630005,0.9999998806366719,-0.5791447124674423,12,8,4
9,19,1.1825561523437673e-08,0.985271353149414,0.9999998895036818,-6.315918716535468,10,6,4
10,0,5.425366559530318e-09,0.05969541414260865,0.9999998860368992,-2.4738951433082317,24,19,5
10,1,8.96591889230785e-08,0.08334959117889404,0.9999971142147646,-4.625647352787125,24,19,5
10,2,2.1926963022791787e-08,0.06556917892456053,0.9999997246972564,-7.295695714139743,24,19,5
10,3,9.012222290039375e-09,0.0843626069831848,0.9999999036243025,-3.100048939695996,24,19,5
10,4,4.726681491561905e-08,0.2677107327890396,0.9999995597574556,-1.0615969442231368,24,19,5
10,5,5.554663397809932e-08,0.13806661083221436,0.999999516868636,-0.0017602945221035782,24,19,5
10,6,7.338926185319087e-09,0.18778715755939482,0.9999999370009967,-19.86523972882165,23,19,4
10,7,2.0072446231955213e-07,0.1310010426044464,0.9999983280625271,-11.476289771852036,23,19,4
10,8,2.691520912178569e-07,0.1282418142557144,0.999998124264902,-5.3251203085432515,23,19,4
10,9,1.17725796169719e-08,0.3463136448860169,0.9999998937492814,-7.3650638861356725,22,18,4
10,10,1.0116896143202785e-08,0.10610317583084106,0.9999999297118026,-0.7780171902947808,22,18,4
10,11,5.997551812064459e-09,0.4085690402984619,0.9999999412573523,-6.968191912207936,22,18,4
10,12,3.348456488715692e-09,0.3844326306343079,0.9999999688837291,-3.6317184413772043,22,18,4
10,13,4.3596540178568016e-09,0.31216002874374393,0.999999955498907,-1.5713346683998677,18,14,4
10,14,1.81198120117194e-08,0.2553561203956604,0.9999997757140584,-0.7502132994904753,16,12,4
10,15,4.580782533237252e-09,0.147478102684021,0.9999999612247849,-0.25754084573882774,14,10,4
10,16,2.2778238966179007e-08,0.2142260491371155,0.9999997494174582,-0.7473576601722309,13,9,4
10,17,2.158641815185556e-07,0.25944488468170157,0.9999983470558008,-1.2024183759057854,12,8,4
10,18,1.301960069305802e-08,0.2154797826766968,0.9999998806366719,-0.5591880077908598,12,8,4
10,19,1.1825561523437673e-08,0.12247839155197145,0.9999998895036818,0.09056327045129786,10,6,4
11,0,5.425366559530318e-09,0.06915906150817872,0.9999998860368992,-3.024619501174274,24,19,5
11,1,8.96591889230785e-08,0.1089532418680191,0.9999971142147646,-6.353755525649236,24,19,5
11,2,2.1926963022791787e-08,0.07381045518875122,0.9999997246972564,-8.33836730626913,24,19,5
11,3,9.012222290039375e-09,0.07876196763992309,0.9999999036243025,-2.827856125579466,24,19,5
11,4,4.726681491561905e-08,0.28276109287261963,0.9999995597574556,-1.1774973268283304,24,19,5
11,5,5.554663397809932e-08,0.12956213666915892,0.999999516868636,0.05994502648915323,24,19,5
11,6,7.338926185319087e-09,0.1726515993118286,0.9999999370009967,-18.183511034647623,23,19,4
11,7,2.0072446231955213e-07,0.15210604238510134,0.9999983280625271,-13.486289750962031,23,19,4
11,8,2.691520912178569e-07,0.15358195173740385,0.999998124264902,-6.574942132547664,23,19,4
11,9,1.17725796169719e-08,0.308388906955719,0.9999998937492814,-6.449007414389348,22,18,4
11,10,1.0116896143202785e-08,0.1105595838546753,0.9999999297118026,-0.8526951630444122,22,18,4
11,11,5.997551812064459e-09,0.4314608311653137,0.9999999412573523,-7.414643221166527,22,18,4
11,12,3.348456488715692e-09,0.42981180915832523,0.9999999688837291,-4.178455532028015,22,18,4
11,13,4.3596540178568016e-09,0.2711453955650329,0.999999955498907,-1.2334876076197112,18,14,4
11,14,1.81198120117194e-08,0.2370970576286316,0.9999997757140584,-0.6250655080783518,16,12,4
11,15,4.580782533237252e-09,0.162036093711853,0.9999999612247849,-0.3816763480013048,14,10,4
11,16,2.2778238966179007e-08,0.1617956768989563,0.9999997494174582,-0.31970372674515746,13,9,4
11,17,2.158641815185556e-07,0.2196067494392395,0.9999983470558008,-0.8642338662074658,12,8,4
11,18,1.301960069305802e-08,0.19857635126113893,0.9999998806366719,-0.436876637200716,12,8,4
11,19,1.1825561523437673e-08,0.07763577642440796,0.9999998895036818,0.423532382220843,10,6,4
12,0,5.425366559530318e-09,0.07078176649093629,0.9999998860368992,-3.1190506570610035,24,19,5
12,1,8.96591889230785e-08,0.11290217678070066,0.9999971142147646,-6.620287309712517,24,19,5
12,2,2.1926963022791787e-08,0.07727635990142823,0.9999997246972564,-8.776867396435756,24,19,5
12,3,9.012222290039375e-09,0.07920763156890868,0.9999999036243025,-2.8495155311483615,24,19,5
12,4,4.726681491561905e-08,0.2882158658218384,0.9999995597574556,-1.2195036488251478,24,19,5
12,5,5.554663397809932e-08,0.13145036079406738,0.999999516868636,0.046244770184674655,24,19,5
12,6,7.338926185319087e-09,0.17406798269748688,0.9999999370009967,-18.340886966387433,23,19,4
12,7,2.0072446231955213e-07,0.13426242876052857,0.9999983280625271,-11.786897977193197,23,19,4
12,8,2.691520912178569e-07,0.11817231225967408,0.999998124264902,-4.828474094188611,23,19,4
12,9,1.17725796169719e-08,0.3312986316680908,0.9999998937492814,-7.0023824074418055,22,18,4
12,10,1.0116896143202785e-08,0.1313830893754959,0.9999999297118026,-1.201643726443165,22,18,4
12,11,5.997551812064459e-09,0.42224830865859986,0.9999999412573523,-7.234974327812772,22,18,4
12,12,3.348456488715692e-09,0.3848878050804138,0.9999999688837291,-3.6372024708483597,22,18,4
12,13,4.3596540178568016e-09,0.3072647994041443,0.999999955498907,-1.5310115272170042,18,14,4
12,14,1.81198120117194e-08,0.2987781184196472,0.9999997757140584,-1.047828090607588,16,12,4
12,15,4.580782533237252e-09,0.17028762483596802,0.9999999612247849,-0.4520368777315542,14,10,4
12,16,2.2778238966179007e-08,0.1650562726974487,0.9999997494174582,-0.34629912477527514,13,9,4
12,17,2.158641815185556e-07,0.23948875370025632,0.9999983470558008,-1.0330114915132111,12,8,4
12,18,1.301960069305802e-08,0.215982435798645,0.9999998806366719,-0.5628251504967079,12,8,4
12,19,1.1825561523437673e-08,0.11097734632492065,0.9999998895036818,0.1759617870805965,10,6,4
13,0,5.425366559530318e-09,0.06763963718891144,0.9999998860368992,-2.936198625984139,24,19,5
13,1,8.96591889230785e-08,0.10998812524795532,0.9999971142147646,-6.423604565871713,24,19,5
13,2,2.1926963022791787e-08,0.07141518007278443,0.9999997246972564,-8.035321365483858,24,19,5
13,3,9.012222290039375e-09,0.07757254264831542,0.9999999036243025,-2.7700497010262164,24,19,5
13,4,4.726681491561905e-08,0.29332652685165406,0.9999995597574556,-1.2588600207279916,24,19,5
13,5,5.554663397809932e-08,0.12950684978485108,0.999999516868636,0.0603461676859538,24,19,5
13,6,7.338926185319087e-09,0.14892290081977844,0.9999999370009967,-15.546988979975382,23,19,4
13,7,2.0072446231955213e-07,0.1646739320755005,0.9999983280625271,-14.683231626238141,23,19,4
13,8,2.691520912178569e-07,0.1428809963464737,0.999998124264902,-6.047151484413007,23,19,4
13,9,1.17725796169719e-08,0.3194237127304077,0.9999998937492814,-6.7155486166765135,22,18,4
13,10,1.0116896143202785e-08,0.11791500980854035,0.9999999297118026,-0.9759532435448737,22,18,4
13,11,5.997551812064459e-09,0.40205013751983637,0.9999999412573523,-6.841055826812996,22,18,4
13,12,3.348456488715692e-09,0.3945227027893066,0.9999999688837291,-3.753285575774779,22,18,4
13,13,4.3596540178568016e-09,0.3078524773597717,0.999999955498907,-1.5358523670491908,18,14,4
13,14,1.81198120117194e-08,0.27047311000823976,0.9999997757140584,-0.8538252913518829,16,12,4
13,15,4.580782533237252e-09,0.17069758319854733,0.9999999612247849,-0.45553257896864086,14,10,4
13,16,2.2778238966179007e-08,0.20187878007888793,0.9999997494174582,-0.6466458407739637,13,9,4
13,17,2.158641815185556e-07,0.18175449075698852,0.9999983470558008,-0.5429073918250296,12,8,4
13,18,1.301960069305802e-08,0.1957154356002808,0.9999998806366719,-0.4161753661380667,12,8,4
13,19,1.1825561523437673e-08,0.255241293334961,0.9999998895036818,-0.8952388589935847,10,6,4
14,0,5.425366559530318e-09,0.05958498163700103,0.9999998860368992,-2.46746867068209,24,19,5
14,1,8.96591889230785e-08,0.10967668203830719,0.9999971142147646,-6.402583830879264,24,19,5
14,2,2.1926963022791787e-08,0.06623289476394653,0.9999997246972564,-7.379667859811047,24,19,5
14,3,9.012222290039375e-09,0.08687934694767,0.9999999036243025,-3.2223632847817845,24,19,5
14,4,4.726681491561905e-08,0.29303912183761593,0.9999995597574556,-1.2566467613172745,24,19,5
14,5,5.554663397809932e-08,0.1289709663581848,0.999999516868636,0.0642343397508065,24,19,5
