layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
31,3,7.567038902868947e-09,0.03068519768714905,0.9999999282576127,0.40067973267287016,34,26,8
31,4,7.744180401097316e-09,0.10572689836025237,0.9999999322875982,-0.20770355805242935,34,26,8
31,5,8.95433667583494e-09,0.0680014336466789,0.9999999336233759,0.20535864859270914,34,26,8
31,6,5.527184750709542e-09,0.10906915482112338,0.9999999594611041,-0.7297995165183346,33,26,7
31,7,2.475844489203434e-07,0.08031208354404994,0.9999981548148612,-0.23286093159725763,33,26,7
31,8,4.599404740621819e-09,0.050481920909881586,0.999999966925042,0.5411755964193135,33,26,7
31,9,4.390716552734369e-09,0.03708966887337821,0.9999999686915536,-0.8454445316770229,32,25,7
31,10,5.473137299052431e-09,0.04280397447518081,0.9999999631168266,-0.4218070112013803,32,25,7
31,11,6.805419921875284e-09,0.10247867547443934,0.9999999454833702,-3.2728515131445945,32,25,7
31,12,1.719345480439507e-07,0.09666020709446498,0.99999858042114,-2.0997055939978955,32,25,7
31,13,3.844499718669172e-09,0.039982245526994975,0.9999999669042288,-1.1748779205403572,26,19,7
31,14,1.478791236877462e-08,0.07892783729553222,0.9999998706714415,-5.987237720921761,21,16,5
31,15,7.148296753929829e-09,0.016155869293212888,0.9999999403351271,0.37109505346489613,18,15,3
31,16,2.5138685319837157e-07,0.16992603956066565,0.9999976119980419,-6.1538459822896625,17,14,3
31,17,4.203502948466157e-09,0.03515392017364501,0.9999999697148801,0.20285895297857093,15,13,2
31,18,1.0799126497804729e-08,0.09937788525016938,0.9999999161248981,-1.3812980474635923,15,13,2
31,19,1.161748712713084e-08,0.11496574897766113,0.9999999109720359,-2.184646786084796,13,11,2
31,20,1.542833116319535e-08,0.11286819839477538,0.9999998962392208,-6.8380693329705124,11,9,2
31,21,1.0214911566841453e-08,0.05825244522094726,0.9999999214386786,0.1382774375599517,11,9,2
31,22,1.0638766818576794e-08,0.025780475616455075,0.9999997428562568,-0.007049828767776711,11,9,2
32,0,7.983666791455256e-09,0.027087502391659336,0.9999998741998336,0.36767437622747956,34,26,8
32,1,8.93602004417984e-08,0.03786862524151802,0.9999984750665056,-0.2295008195298056,34,26,8
32,2,8.005177440392639e-09,0.07534722649157048,0.9999999202171811,-0.7993367520375039,34,26,8
32,3,7.567038902868947e-09,0.029623887217044835,0.9999999282576127,0.42140845279209305,34,26,8
32,4,7.744180401097316e-09,0.10694386427402496,0.9999999322875982,-0.22160478930848804,34,26,8
32,5,8.95433667583494e-09,0.06899657193422316,0.9999999336233759,0.19372980503390969,34,26,8
