layer,sentence,train_acc,test_acc,n_samples,n_train,n_test
30,22,1.0,1.0,12,10,2
31,0,1.0,0.5,30,24,6
31,1,1.0,0.8333333333333334,30,24,6
31,2,1.0,0.6666666666666666,30,24,6
31,3,1.0,0.6666666666666666,30,24,6
31,4,1.0,0.5,30,24,6
31,5,1.0,0.6666666666666666,30,24,6
31,6,1.0,0.6666666666666666,29,23,6
31,7,1.0,0.5,29,23,6
31,8,1.0,0.5,29,23,6
31,9,1.0,0.6,28,23,5
31,10,1.0,0.4,28,23,5
31,11,1.0,0.4,28,23,5
31,12,1.0,0.4,28,23,5
31,13,1.0,0.4,26,21,5
31,14,1.0,0.6,25,20,5
31,15,1.0,0.6666666666666666,19,16,3
31,16,1.0,0.6666666666666666,18,15,3
31,17,1.0,0.6666666666666666,17,14,3
31,18,1.0,1.0,16,13,3
31,19,1.0,1.0,14,12,2
31,20,1.0,1.0,14,12,2
31,21,1.0,1.0,13,11,2
31,22,1.0,1.0,12,10,2
32,0,1.0,0.6666666666666666,30,24,6
32,1,1.0,0.8333333333333334,30,24,6
32,2,1.0,0.6666666666666666,30,24,6
32,3,1.0,0.6666666666666666,30,24,6
32,4,1.0,0.5,30,24,6
32,5,1.0,0.6666666666666666,30,24,6
32,6,1.0,0.6666666666666666,29,23,6
32,7,1.0,0.5,29,23,6
32,8,1.0,0.5,29,23,6
32,9,1.0,0.4,28,23,5
32,10,1.0,0.4,28,23,5
32,11,1.0,0.4,28,23,5
32,12,1.0,0.6,28,23,5
32,13,1.0,0.4,26,21,5
32,14,1.0,0.4,25,20,5
32,15,1.0,0.6666666666666666,19,16,3
32,16,1.0,0.6666666666666666,18,15,3
32,17,1.0,0.6666666666666666,17,14,3
32,18,1.0,1.0,16,13,3
32,19,1.0,1.0,14,12,2
32,20,1.0,1.0,14,12,2
32,21,1.0,1.0,13,11,2
32,22,1.0,1.0,12,10,2
33,0,1.0,0.6666666666666666,30,24,6
33,1,1.0,0.8333333333333334,30,24,6
33,2,1.0,0.5,30,24,6
33,3,1.0,0.6666666666666666,30,24,6
33,4,1.0,0.5,30,24,6
33,5,1.0,0.6666666666666666,30,24,6
33,6,1.0,0.6666666666666666,29,23,6
33,7,1.0,0.5,29,23,6
33,8,1.0,0.5,29,23,6
33,9,1.0,0.6,28,23,5
33,10,1.0,0.4,28,23,5
33,11,1.0,0.6,28,23,5
33,12,1.0,0.4,28,23,5
33,13,1.0,0.4,26,21,5
33,14,1.0,0.4,25,20,5
33,15,1.0,0.6666666666666666,19,16,3
33,16,1.0,0.6666666666666666,18,15,3
33,17,1.0,0.6666666666666666,17,14,3
33,18,1.0,1.0,16,13,3
33,19,1.0,1.0,14,12,2
33,20,1.0,1.0,14,12,2
33,21,1.0,1.0,13,11,2
33,22,1.0,1.0,12,10,2
34,0,1.0,0.6666666666666666,30,24,6
34,1,1.0,0.6666666666666666,30,24,6
34,2,1.0,0.5,30,24,6
34,3,1.0,0.6666666666666666,30,24,6
34,4,1.0,0.3333333333333333,30,24,6
34,5,1.0,0.6666666666666666,30,24,6
34,6,1.0,0.6666666666666666,29,23,6
34,7,1.0,0.3333333333333333,29,23,6
34,8,1.0,0.5,29,23,6
34,9,1.0,0.6,28,23,5
34,10,1.0,0.4,28,23,5
34,11,1.0,0.6,28,23,5
34,12,1.0,0.4,28,23,5
34,13,1.0,0.4,26,21,5
34,14,1.0,0.4,25,20,5
34,15,1.0,0.6666666666666666,19,16,3
34,16,1.0,0.6666666666666666,18,15,3
34,17,1.0,0.6666666666666666,17,14,3
34,18,1.0,1.0,16,13,3
34,19,1.0,1.0,14,12,2
34,20,1.0,1.0,14,12,2
34,21,1.0,1.0,13,11,2
34,22,1.0,1.0,12,10,2
35,0,1.0,0.6666666666666666,30,24,6
35,1,1.0,0.6666666666666666,30,24,6
35,2,1.0,0.5,30,24,6
35,3,1.0,0.6666666666666666,30,24,6
35,4,1.0,0.3333333333333333,30,24,6
35,5,1.0,0.6666666666666666,30,24,6
35,6,1.0,0.6666666666666666,29,23,6
35,7,1.0,0.3333333333333333,29,23,6
35,8,1.0,0.5,29,23,6
35,9,1.0,0.4,28,23,5
35,10,1.0,0.4,28,23,5
35,11,1.0,0.4,28,23,5
35,12,1.0,0.4,28,23,5
35,13,1.0,0.4,26,21,5
35,14,1.0,0.4,25,20,5
35,15,1.0,0.6666666666666666,19,16,3
35,16,1.0,0.6666666666666666,18,15,3
35,17,1.0,0.6666666666666666,17,14,3
35,18,1.0,1.0,16,13,3
35,19,1.0,1.0,14,12,2
35,20,1.0,1.0,14,12,2
35,21,1.0,1.0,13,11,2
35,22,1.0,1.0,12,10,2
36,0,1.0,0.6666666666666666,30,24,6
36,1,1.0,0.6666666666666666,30,24,6
36,2,1.0,0.5,30,24,6
36,3,1.0,0.6666666666666666,30,24,6
36,4,1.0,0.3333333333333333,30,24,6
36,5,1.0,0.6666666666666666,30,24,6
36,6,1.0,0.6666666666666666,29,23,6
36,7,1.0,0.3333333333333333,29,23,6
36,8,1.0,0.5,29,23,6
36,9,1.0,0.4,28,23,5
36,10,1.0,0.4,28,23,5
36,11,1.0,0.6,28,23,5
36,12,1.0,0.4,28,23,5
36,13,1.0,0.6,26,21,5
36,14,1.0,0.4,25,20,5
36,15,1.0,0.6666666666666666,19,16,3
36,16,1.0,0.6666666666666666,18,15,3
36,17,1.0,0.6666666666666666,17,14,3
36,18,1.0,1.0,16,13,3
36,19,1.0,1.0,14,12,2
36,20,1.0,1.0,14,12,2
36,21,1.0,1.0,13,11,2
36,22,1.0,1.0,12,10,2
37,0,1.0,0.5,30,24,6
37,1,1.0,0.6666666666666666,30,24,6
37,2,1.0,0.5,30,24,6
37,3,1.0,0.6666666666666666,30,24,6
37,4,1.0,0.3333333333333333,30,24,6
37,5,1.0,0.6666666666666666,30,24,6
37,6,1.0,0.6666666666666666,29,23,6
37,7,1.0,0.3333333333333333,29,23,6
37,8,1.0,0.5,29,23,6
37,9,1.0,0.4,28,23,5
37,10,1.0,0.4,28,23,5
37,11,1.0,0.4,28,23,5
37,12,1.0,0.4,28,23,5
37,13,1.0,0.6,26,21,5
37,14,1.0,0.4,25,20,5
37,15,1.0,0.6666666666666666,19,16,3
37,16,1.0,0.6666666666666666,18,15,3
37,17,1.0,0.6666666666666666,17,14,3
37,18,1.0,0.6666666666666666,16,13,3
37,19,1.0,1.0,14,12,2
37,20,1.0,1.0,14,12,2
37,21,1.0,1.0,13,11,2
37,22,1.0,1.0,12,10,2
38,0,1.0,0.5,30,24,6
38,1,1.0,0.6666666666666666,30,24,6
38,2,1.0,0.5,30,24,6
38,3,1.0,0.6666666666666666,30,24,6
38,4,1.0,0.3333333333333333,30,24,6
38,5,1.0,0.6666666666666666,30,24,6
38,6,1.0,0.6666666666666666,29,23,6
38,7,1.0,0.3333333333333333,29,23,6
38,8,1.0,0.5,29,23,6
38,9,1.0,0.4,28,23,5
38,10,1.0,0.6,28,23,5
38,11,1.0,0.4,28,23,5
38,12,1.0,0.4,28,23,5
38,13,1.0,0.6,26,21,5
38,14,1.0,0.4,25,20,5
38,15,1.0,0.6666666666666666,19,16,3
38,16,1.0,0.6666666666666666,18,15,3
38,17,1.0,0.6666666666666666,17,14,3
38,18,1.0,0.6666666666666666,16,13,3
38,19,1.0,1.0,14,12,2
38,20,1.0,1.0,14,12,2
38,21,1.0,1.0,13,11,2
38,22,1.0,1.0,12,10,2
39,0,1.0,0.5,30,24,6
39,1,1.0,0.5,30,24,6
39,2,1.0,0.5,30,24,6
39,3,1.0,0.6666666666666666,30,24,6
39,4,1.0,0.3333333333333333,30,24,6
39,5,1.0,0.6666666666666666,30,24,6
39,6,1.0,0.6666666666666666,29,23,6
39,7,1.0,0.3333333333333333,29,23,6
39,8,1.0,0.5,29,23,6
39,9,1.0,0.4,28,23,5
39,10,1.0,0.6,28,23,5
39,11,1.0,0.4,28,23,5
39,12,1.0,0.4,28,23,5
39,13,1.0,0.6,26,21,5
39,14,1.0,0.4,25,20,5
39,15,1.0,0.6666666666666666,19,16,3
39,16,1.0,0.6666666666666666,18,15,3
39,17,1.0,0.6666666666666666,17,14,3
39,18,1.0,0.6666666666666666,16,13,3
39,19,1.0,1.0,14,12,2
39,20,1.0,1.0,14,12,2
39,21,1.0,1.0,13,11,2
39,22,1.0,1.0,12,10,2
40,0,1.0,0.5,30,24,6
40,1,1.0,0.6666666666666666,30,24,6
40,2,1.0,0.5,30,24,6
40,3,1.0,0.6666666666666666,30,24,6
40,4,1.0,0.3333333333333333,30,24,6
40,5,1.0,0.6666666666666666,30,24,6
40,6,1.0,0.6666666666666666,29,23,6
40,7,1.0,0.3333333333333333,29,23,6
40,8,1.0,0.5,29,23,6
40,9,1.0,0.4,28,23,5
40,10,1.0,0.4,28,23,5
40,11,1.0,0.4,28,23,5
40,12,1.0,0.4,28,23,5
40,13,1.0,0.6,26,21,5
40,14,1.0,0.4,25,20,5
40,15,1.0,0.6666666666666666,19,16,3
40,16,1.0,0.6666666666666666,18,15,3
40,17,1.0,0.6666666666666666,17,14,3
40,18,1.0,0.6666666666666666,16,13,3
40,19,1.0,1.0,14,12,2
40,20,1.0,1.0,14,12,2
40,21,1.0,1.0,13,11,2
40,22,1.0,1.0,12,10,2
41,0,1.0,0.5,30,24,6
41,1,1.0,0.8333333333333334,30,24,6
41,2,1.0,0.5,30,24,6
41,3,1.0,0.6666666666666666,30,24,6
41,4,1.0,0.3333333333333333,30,24,6
41,5,1.0,0.6666666666666666,30,24,6
41,6,1.0,0.8333333333333334,29,23,6
41,7,1.0,0.3333333333333333,29,23,6
41,8,1.0,0.5,29,23,6
41,9,1.0,0.4,28,23,5
41,10,1.0,0.6,28,23,5
41,11,1.0,0.4,28,23,5
41,12,1.0,0.4,28,23,5
41,13,1.0,0.6,26,21,5
41,14,1.0,0.4,25,20,5
41,15,1.0,0.6666666666666666,19,16,3
41,16,1.0,0.6666666666666666,18,15,3
41,17,1.0,0.6666666666666666,17,14,3
41,18,1.0,0.6666666666666666,16,13,3
41,19,1.0,1.0,14,12,2
41,20,1.0,1.0,14,12,2
41,21,1.0,1.0,13,11,2
41,22,1.0,1.0,12,10,2
42,0,1.0,0.5,30,24,6
42,1,1.0,0.8333333333333334,30,24,6
42,2,1.0,0.5,30,24,6
42,3,1.0,0.6666666666666666,30,24,6
42,4,1.0,0.3333333333333333,30,24,6
42,5,1.0,0.6666666666666666,30,24,6
42,6,1.0,0.6666666666666666,29,23,6
42,7,1.0,0.3333333333333333,29,23,6
42,8,1.0,0.6666666666666666,29,23,6
42,9,1.0,0.4,28,23,5
42,10,1.0,0.6,28,23,5
42,11,1.0,0.4,28,23,5
42,12,1.0,0.4,28,23,5
42,13,1.0,0.6,26,21,5
42,14,1.0,0.4,25,20,5
42,15,1.0,0.6666666666666666,19,16,3
42,16,1.0,0.6666666666666666,18,15,3
42,17,1.0,0.6666666666666666,17,14,3
42,18,1.0,0.6666666666666666,16,13,3
42,19,1.0,1.0,14,12,2
42,20,1.0,1.0,14,12,2
42,21,1.0,1.0,13,11,2
42,22,1.0,1.0,12,10,2
43,0,1.0,0.5,30,24,6
43,1,1.0,0.8333333333333334,30,24,6
43,2,1.0,0.5,30,24,6
43,3,1.0,0.6666666666666666,30,24,6
43,4,1.0,0.3333333333333333,30,24,6
43,5,1.0,0.6666666666666666,30,24,6
43,6,1.0,0.6666666666666666,29,23,6
43,7,1.0,0.3333333333333333,29,23,6
43,8,1.0,0.6666666666666666,29,23,6
43,9,1.0,0.4,28,23,5
43,10,1.0,0.6,28,23,5
43,11,1.0,0.4,28,23,5
43,12,1.0,0.4,28,23,5
43,13,1.0,0.6,26,21,5
43,14,1.0,0.4,25,20,5
43,15,1.0,0.6666666666666666,19,16,3
43,16,1.0,0.6666666666666666,18,15,3
43,17,1.0,0.6666666666666666,17,14,3
43,18,1.0,0.6666666666666666,16,13,3
43,19,1.0,1.0,14,12,2
43,20,1.0,1.0,14,12,2
43,21,1.0,1.0,13,11,2
43,22,1.0,1.0,12,10,2
44,0,1.0,0.5,30,24,6
44,1,1.0,0.8333333333333334,30,24,6
44,2,1.0,0.5,30,24,6
44,3,1.0,0.6666666666666666,30,24,6
44,4,1.0,0.3333333333333333,30,24,6
44,5,1.0,0.6666666666666666,30,24,6
44,6,1.0,0.6666666666666666,29,23,6
44,7,1.0,0.3333333333333333,29,23,6
44,8,1.0,0.6666666666666666,29,23,6
44,9,1.0,0.4,28,23,5
44,10,1.0,0.6,28,23,5
44,11,1.0,0.4,28,23,5
44,12,1.0,0.4,28,23,5
44,13,1.0,0.6,26,21,5
44,14,1.0,0.4,25,20,5
44,15,1.0,0.6666666666666666,19,16,3
44,16,1.0,0.6666666666666666,18,15,3
44,17,1.0,0.6666666666666666,17,14,3
44,18,1.0,0.6666666666666666,16,13,3
44,19,1.0,1.0,14,12,2
44,20,1.0,1.0,14,12,2
44,21,1.0,1.0,13,11,2
44,22,1.0,1.0,12,10,2
45,0,1.0,0.6666666666666666,30,24,6
45,1,1.0,0.8333333333333334,30,24,6
45,2,1.0,0.5,30,24,6
45,3,1.0,0.6666666666666666,30,24,6
45,4,1.0,0.3333333333333333,30,24,6
45,5,1.0,0.6666666666666666,30,24,6
45,6,1.0,0.6666666666666666,29,23,6
45,7,1.0,0.3333333333333333,29,23,6
45,8,1.0,0.6666666666666666,29,23,6
45,9,1.0,0.4,28,23,5
45,10,1.0,0.4,28,23,5
45,11,1.0,0.4,28,23,5
45,12,1.0,0.6,28,23,5
45,13,1.0,0.6,26,21,5
45,14,1.0,0.4,25,20,5
45,15,1.0,0.6666666666666666,19,16,3
45,16,1.0,0.6666666666666666,18,15,3
45,17,1.0,0.6666666666666666,17,14,3
45,18,1.0,0.6666666666666666,16,13,3
45,19,1.0,1.0,14,12,2
45,20,1.0,1.0,14,12,2
45,21,1.0,1.0,13,11,2
45,22,1.0,1.0,12,10,2
46,0,1.0,0.6666666666666666,30,24,6
46,1,1.0,0.8333333333333334,30,24,6
46,2,1.0,0.5,30,24,6
46,3,1.0,0.6666666666666666,30,24,6
46,4,1.0,0.3333333333333333,30,24,6
46,5,1.0,0.6666666666666666,30,24,6
46,6,1.0,0.5,29,23,6
46,7,1.0,0.3333333333333333,29,23,6
46,8,1.0,0.6666666666666666,29,23,6
46,9,1.0,0.4,28,23,5
46,10,1.0,0.4,28,23,5
46,11,1.0,0.4,28,23,5
46,12,1.0,0.4,28,23,5
46,13,1.0,0.6,26,21,5
46,14,1.0,0.4,25,20,5
46,15,1.0,0.6666666666666666,19,16,3
46,16,1.0,0.6666666666666666,18,15,3
46,17,1.0,0.6666666666666666,17,14,3
46,18,1.0,0.6666666666666666,16,13,3
46,19,1.0,1.0,14,12,2
46,20,1.0,1.0,14,12,2
46,21,1.0,1.0,13,11,2
46,22,1.0,1.0,12,10,2
47,0,1.0,0.6666666666666666,30,24,6
47,1,1.0,0.8333333333333334,30,24,6
47,2,1.0,0.5,30,24,6
47,3,1.0,0.6666666666666666,30,24,6
47,4,1.0,0.3333333333333333,30,24,6
47,5,1.0,0.6666666666666666,30,24,6
47,6,1.0,0.5,29,23,6
47,7,1.0,0.3333333333333333,29,23,6
47,8,1.0,0.6666666666666666,29,23,6
47,9,1.0,0.4,28,23,5
47,10,1.0,0.4,28,23,5
47,11,1.0,0.4,28,23,5
47,12,1.0,0.4,28,23,5
47,13,1.0,0.6,26,21,5
47,14,1.0,0.4,25,20,5
47,15,1.0,0.6666666666666666,19,16,3
47,16,1.0,0.6666666666666666,18,15,3
47,17,1.0,0.6666666666666666,17,14,3
47,18,1.0,0.6666666666666666,16,13,3
47,19,1.0,1.0,14,12,2
47,20,1.0,1.0,14,12,2
47,21,1.0,1.0,13,11,2
47,22,1.0,1.0,12,10,2
