layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
2,12,2.1259784698485877e-07,0.05684672781626384,0.9999987114793925,-0.25983883365273197,22,16,6
2,13,2.3181621844941967e-09,0.05365342895507813,0.9999999845336273,-0.6470232365876145,18,13,5
2,14,1.1834231289948471e-08,0.0596340486907959,0.9999999166001545,-2.787731751193845,16,11,5
2,15,3.2837854629260814e-09,0.10988903989791869,0.9999999771663781,-2.582364788848206,14,10,4
2,16,3.623962402342895e-09,0.06204061832992001,0.9999999718593302,-1.1820751623013361,13,9,4
2,17,6.949901580810374e-09,0.1026452630996704,0.9999999544492769,-1.2181580356492798,12,8,4
2,18,1.4591217041017815e-08,0.14048750191124118,0.9999998999059027,-2.2037826072583417,12,8,4
2,19,3.34058489118317e-07,0.03993839263916016,0.9999975919639333,-0.1232672929763794,10,7,3
3,0,5.856561072076881e-09,0.08055823870522272,0.9999998892806299,-9.548818943587733,24,18,6
3,1,8.58770476447176e-08,0.02844962318738302,0.9999976407404493,-1.7561529460328003,24,18,6
3,2,6.683581882406518e-08,0.06600138705968858,0.9999992507628302,-4.846579562373988,24,18,6
3,3,9.975300894843206e-08,0.09429599520365396,0.999999018131322,-4.909916133933743,24,18,6
3,4,8.014120184633175e-09,0.03390199182828268,0.9999999402110512,0.05389790246652992,24,18,6
3,5,7.053050247255865e-09,0.030566863552729293,0.9999999544519561,-3.2128908418769306,24,18,6
3,6,9.244829266594834e-08,0.04576051474014917,0.9999993676869061,-3.722988906666772,23,17,6
3,7,2.2487017064310586e-07,0.04219100621541341,0.9999984865862874,0.15842407814999826,23,17,6
3,8,2.3185620073218826e-08,0.15035342947642005,0.9999998349438382,-0.6895753093866654,23,17,6
3,9,1.4222264289856218e-07,0.05077684713999431,0.9999989766199537,0.33470428845545375,22,16,6
3,10,5.0425529479965485e-09,0.06154869137605362,0.999999970140323,0.04008392377292558,22,16,6
3,11,5.793571472166104e-09,0.07144788042704263,0.9999999635190651,-0.2618346229265771,22,16,6
3,12,2.2749900817870642e-07,0.08154916871388752,0.9999986211659037,-0.8072950466017916,22,16,6
3,13,2.3181621844941967e-09,0.03408546058654785,0.9999999845336273,-0.04633658480316338,18,13,5
3,14,1.1834231289948471e-08,0.07319861625671387,0.9999999166001545,-3.6493023537038782,16,11,5
3,15,3.2837854629260814e-09,0.10880157461166381,0.9999999771663781,-2.546913597772252,14,10,4
3,16,3.623962402342895e-09,0.050133121536990496,0.9999999718593302,-0.7632680372842797,13,9,4
3,17,6.949901580810374e-09,0.10756082954406739,0.9999999544492769,-1.3243831343936772,12,8,4
3,18,1.4591217041017815e-08,0.1538590130129639,0.9999998999059027,-2.5087165986644004,12,8,4
3,19,3.34058489118317e-07,0.03864881038665771,0.9999975919639333,-0.08699779212474801,10,7,3
4,0,5.856561072076881e-09,0.06816027163508435,0.9999998892806299,-7.925348619590027,24,18,6
4,1,8.88241661919452e-08,0.0408895754814148,0.9999975597756541,-2.9613151704276985,24,18,6
4,2,6.683581882406518e-08,0.060445612291495004,0.9999992507628302,-4.354434159679675,24,18,6
4,3,9.538200166490288e-08,0.08899657603899637,0.9999990611551385,-4.577779835313142,24,18,6
4,4,8.014120184633175e-09,0.037042218430837,0.9999999402110512,-0.0337363283024279,24,18,6
4,5,7.053050247255865e-09,0.02521266930898031,0.9999999544519561,-2.474946765403105,24,18,6
4,6,5.77326468356877e-09,0.049575712188084924,0.9999999605129446,-4.11675928546748,23,17,6
4,7,1.9934535805694025e-07,0.024071107578277587,0.9999986583725287,0.5198582264971225,23,17,6
4,8,2.3185620073218826e-08,0.14050759410858152,0.9999998349438382,-0.5789341328221171,23,17,6
4,9,1.4222264289856218e-07,0.03551760667165121,0.9999989766199537,0.5346361041711154,22,16,6
4,10,5.0425529479965485e-09,0.060852173619857515,0.999999970140323,0.0509468450894035,22,16,6
4,11,5.793571472166104e-09,0.06349484221140543,0.9999999635190651,-0.12137672665354948,22,16,6
4,12,1.976966857910111e-07,0.08239167798360189,0.9999988017928813,-0.8259667615178943,22,16,6
4,13,2.3181621844941967e-09,0.02405650321960449,0.9999999845336273,0.26152679212903696,18,13,5
4,14,1.1834231289948471e-08,0.06667148040771484,0.9999999166001545,-3.234723095002213,16,11,5
4,15,3.2837854629260814e-09,0.12722033252716064,0.9999999771663781,-3.1473621035749195,14,10,4
4,16,3.623962402342895e-09,0.05563626161672234,0.9999999718593302,-0.9568229309313774,13,9,4
4,17,6.949901580810374e-09,0.13164180936813352,0.9999999544492769,-1.8447716773232532,12,8,4
4,18,1.4591217041017815e-08,0.1309864108397036,0.9999998999059027,-1.9871125838693504,12,8,4
4,19,3.34058489118317e-07,0.04624980926513672,0.9999975919639333,-0.3007758855819702,10,7,3
5,0,5.856561072076881e-09,0.04937392750830513,0.9999998892806299,-5.46534271590486,24,18,6
5,1,8.88241661919452e-08,0.03693917711575826,0.9999975597756541,-2.57860704027798,24,18,6
5,2,6.683581882406518e-08,0.07582581323385239,0.9999992507628302,-5.716853534494798,24,18,6
5,3,8.96202193366151e-08,0.0794670700709025,0.9999991178683509,-3.980526675752942,24,18,6
5,4,8.014120184633175e-09,0.05331758855183919,0.9999999402110512,-0.4879327037722565,24,18,6
5,5,7.053050247255865e-09,0.02363943014144898,0.9999999544519561,-2.2581144145948056,24,18,6
5,6,5.77326468356877e-09,0.0516666420340538,0.9999999605129446,-4.332566264982616,23,17,6
5,7,2.0761988521399452e-07,0.047243283065160124,0.9999986026835823,0.057647279285369724,23,17,6
5,8,2.3185620073218826e-08,0.12784739271799722,0.9999998349438382,-0.43666691779494937,23,17,6
5,9,1.2493729591370107e-07,0.03696377747853597,0.9999991009987365,0.5156878769736151,22,16,6
5,10,5.0425529479965485e-09,0.07105646058442973,0.999999970140323,-0.10819965964909084,22,16,6
5,11,5.793571472166104e-09,0.05916232204437256,0.9999999635190651,-0.04486047566592033,22,16,6
5,12,2.1259784698485877e-07,0.06907506097157796,0.9999987114793925,-0.5308435083580436,22,16,6
5,13,2.3181621844941967e-09,0.04136001770019531,0.9999999845336273,-0.2696469087731861,18,13,5
5,14,1.1834231289948471e-08,0.10615979789733887,0.9999999166001545,-5.742873342056583,16,11,5
5,15,3.2837854629260814e-09,0.15719519128799436,0.9999999771663781,-4.124537613300551,14,10,4
5,16,3.623962402342895e-09,0.06481586060990695,0.9999999718593302,-1.2796852024902416,13,9,4
5,17,6.949901580810374e-09,0.13809417905807495,0.9999999544492769,-1.9842070028757424,12,8,4
5,18,1.4591217041017815e-08,0.16046641123343486,0.9999998999059027,-2.6593966748988596,12,8,4
5,19,3.34058489118317e-07,0.05450915336608886,0.9999975919639333,-0.533069938421249,10,7,3
6,0,5.856561072076881e-09,0.035397026022498716,0.9999998892806299,-3.635116465481942,24,18,6
6,1,8.88241661919452e-08,0.017295895814895632,0.9999975597756541,-0.6755980875571657,24,18,6
6,2,6.683581882406518e-08,0.059283551990985874,0.9999992507628302,-4.251495747233,24,18,6
6,3,9.399122662014428e-08,0.07574891047477723,0.9999990748445345,-3.7474943890877084,24,18,6
6,4,8.014120184633175e-09,0.049650166813532515,0.9999999402110512,-0.3855860506102098,24,18,6
6,5,7.053050247255865e-09,0.02603579991658529,0.9999999544519561,-2.5883950880439133,24,18,6
6,6,5.77326468356877e-09,0.04672731956243515,0.9999999605129446,-3.822773808049499,23,17,6
6,7,2.0761988521399452e-07,0.03268731621106465,0.9999986026835823,0.3479923628112104,23,17,6
6,8,2.3185620073218826e-08,0.13979555384318032,0.9999998349438382,-0.5709326814691258,23,17,6
6,9,1.2493729591370107e-07,0.04506618493398031,0.9999991009987365,0.4095273483682882,22,16,6
6,10,5.0425529479965485e-09,0.05805350909865964,0.999999970140323,0.0945949390748656,22,16,6
6,11,5.793571472166104e-09,0.06267136033376057,0.9999999635190651,-0.10683328689922522,22,16,6
6,12,2.424001693725541e-07,0.06286780942281088,0.9999985308524149,-0.39327821917088834,22,16,6
6,13,2.3181621844941967e-09,0.010809625549316406,0.9999999845336273,0.668172103716957,18,13,5
6,14,1.1834231289948471e-08,0.11417869018554687,0.9999999166001545,-6.2522033908502825,16,11,5
6,15,3.2837854629260814e-09,0.14898230066299437,0.9999999771663781,-3.8567987176200296,14,10,4
6,16,3.623962402342895e-09,0.07969941921408899,0.9999999718593302,-1.8031655357154097,13,9,4
6,17,6.949901580810374e-09,0.1437096959590912,0.9999999544492769,-2.1055579893914906,12,8,4
6,18,1.4591217041017815e-08,0.16478763353873271,0.9999998999059027,-2.7579410768952504,12,8,4
6,19,3.34058489118317e-07,0.06641823291778565,0.9999975919639333,-0.8680128008127213,10,7,3
7,0,5.856561072076881e-09,0.03714483187780535,0.9999998892806299,-3.863985514911356,24,18,6
7,1,8.88241661919452e-08,0.018250025212764743,0.9999975597756541,-0.7680325825068102,24,18,6
7,2,6.683581882406518e-08,0.05311768454313279,0.9999992507628302,-3.705306701655463,24,18,6
7,3,9.399122662014428e-08,0.07875363386472066,0.9999990748445345,-3.9358127073989264,24,18,6
7,4,8.014120184633175e-09,0.05458649166822433,0.9999999402110512,-0.5233439535318418,24,18,6
7,5,7.053050247255865e-09,0.02973894271850586,0.9999999544519561,-3.09878230423511,24,18,6
7,6,5.77326468356877e-09,0.04002454509735107,0.9999999605129446,-3.1309736912403627,23,17,6
7,7,2.3889479294319777e-07,0.03793402818044026,0.9999983921982427,0.24333720384760105,23,17,6
7,8,2.3185620073218826e-08,0.13536527570088705,0.9999998349438382,-0.5211480600674032,23,17,6
7,9,1.2493729591370107e-07,0.059143207804361976,0.9999991009987365,0.2250853541428769,22,16,6
7,10,5.0425529479965485e-09,0.057538894435503106,0.999999970140323,0.10262089181540313,22,16,6
7,11,5.793571472166104e-09,0.05384233093261719,0.9999999635190651,0.049095411315630444,22,16,6
7,12,2.1259784698485877e-07,0.049233614095052086,0.9999987114793925,-0.09111678614988605,22,16,6
7,13,2.3181621844941967e-09,0.020676183624267576,0.9999999845336273,0.36529397027665833,18,13,5
7,14,1.1834231289948471e-08,0.10291481613159179,0.9999999166001545,-5.536764236000494,16,11,5
7,15,3.2837854629260814e-09,0.15975676288604734,0.9999999771663781,-4.208044429862995,14,10,4
7,16,3.623962402342895e-09,0.05861520824412513,0.9999999718593302,-1.0615976030809957,13,9,4
7,17,6.949901580810374e-09,0.10902443470954895,0.9999999544492769,-1.3560115550415768,12,8,4
7,18,1.4591217041017815e-08,0.19823704816662535,0.9999998999059027,-3.5207466741897413,12,8,4
7,19,3.34058489118317e-07,0.05478829383850098,0.9999975919639333,-0.54092076420784,10,7,3
8,0,5.856561072076881e-09,0.04266356489550948,0.9999998892806299,-4.586644256431063,24,18,6
8,1,8.88241661919452e-08,0.01593383977810542,0.9999975597756541,-0.5436443272653257,24,18,6
8,2,6.683581882406518e-08,0.05142294230063756,0.9999992507628302,-3.5551818967100193,24,18,6
8,3,9.223620096842454e-08,0.08028402523994446,0.9999990921192488,-4.031728601389276,24,18,6
8,4,8.014120184633175e-09,0.06055508582194646,0.9999999402110512,-0.68990937177525,24,18,6
8,5,7.053050247255865e-09,0.03917046421368917,0.9999999544519561,-4.398685726235873,24,18,6
8,6,5.77326468356877e-09,0.04213647872606913,0.9999999605129446,-3.3489484923695203,23,17,6
8,7,2.3889479294319777e-07,0.02778635528882344,0.9999983921982427,0.44575089184527705,23,17,6
8,8,2.3185620073218826e-08,0.1278310499191284,0.9999998349438382,-0.43648326791379133,23,17,6
8,9,1.4222264289856218e-07,0.05783204390207927,0.9999989766199537,0.24226467445230238,22,16,6
8,10,5.0425529479965485e-09,0.063434553394029,0.999999970140323,0.01067193745561934,22,16,6
8,11,5.793571472166104e-09,0.08021150684356688,0.9999999635190651,-0.41660824488246084,22,16,6
8,12,2.2749900817870642e-07,0.03626266110738118,0.9999986211659037,0.1963458508583339,22,16,6
8,13,2.3181621844941967e-09,0.012892064971923828,0.9999999845336273,0.6042465320504719,18,13,5
8,14,1.1834231289948471e-08,0.1003663370513916,0.9999999166001545,-5.37489437572355,16,11,5
8,15,3.2837854629260814e-09,0.1348420839548111,0.9999999771663781,-3.395829957777053,14,10,4
8,16,3.623962402342895e-09,0.07565347495156494,0.9999999718593302,-1.6608627231231687,13,9,4
8,17,6.949901580810374e-09,0.13557997765541077,0.9999999544492769,-1.9298752599764626,12,8,4
8,18,1.4591217041017815e-08,0.17429447237131546,0.9999998999059027,-2.974742176548085,12,8,4
8,19,3.34058489118317e-07,0.10781611442565918,0.9999975919639333,-2.032328218221664,10,7,3
9,0,5.856561072076881e-09,0.043993728741314554,0.9999998892806299,-4.7608245488534,24,18,6
9,1,8.88241661919452e-08,0.013454320530096693,0.9999975597756541,-0.3034325594280971,24,18,6
9,2,6.683581882406518e-08,0.05229529303312302,0.9999992507628302,-3.632457060020739,24,18,6
9,3,9.799798329671233e-08,0.07075715022087098,0.9999990354060362,-3.43464033417715,24,18,6
9,4,8.014120184633175e-09,0.07612757442792256,0.9999999402110512,-1.1244904491513275,24,18,6
9,5,7.053050247255865e-09,0.046075273291269946,0.9999999544519561,-5.350343945198,24,18,6
9,6,9.244829266594834e-08,0.04169871201515197,0.9999993676869061,-3.3037661483528407,23,17,6
9,7,2.3889479294319777e-07,0.044857629410425814,0.9999983921982427,0.10523345590905941,23,17,6
9,8,2.3185620073218826e-08,0.11902915255228678,0.9999998349438382,-0.337573196367313,23,17,6
9,9,1.2493729591370107e-07,0.041146677271525066,0.9999991009987365,0.46088208553832344,22,16,6
9,10,5.0425529479965485e-09,0.050916343112708824,0.999999970140323,0.20590649120448168,22,16,6
9,11,5.793571472166104e-09,0.06258976872762044,0.9999999635190651,-0.10539230484416007,22,16,6
9,12,2.274990081787064e-07,0.07218772042592368,0.9999986211659037,-0.5998263576294336,22,16,6
9,13,2.3181621844941967e-09,0.01527851860046387,0.9999999845336273,0.530988500722499,18,13,5
9,14,1.1834231289948471e-08,0.09741937850952148,0.9999999166001545,-5.187714590289727,16,11,5
9,15,3.2837854629260814e-09,0.13992654850482938,0.9999999771663781,-3.5615826733440725,14,10,4
9,16,3.623962402342895e-09,0.06420583884355577,0.9999999718593302,-1.2582296886567157,13,9,4
9,17,6.949901580810374e-09,0.09309384765624999,0.9999999544492769,-1.011752515532145,12,8,4
9,18,1.4591217041017815e-08,0.16202382184826597,0.9999998999059027,-2.6949130373672294,12,8,4
9,19,3.34058489118317e-07,0.11304226557413737,0.9999975919639333,-2.179313719272613,10,7,3
10,0,5.856561072076881e-09,0.039308355791857055,0.9999998892806299,-4.147291386741124,24,18,6
10,1,8.88241661919452e-08,0.01687621394793193,0.9999975597756541,-0.6349399949557302,24,18,6
10,2,6.683581882406518e-08,0.06008072537183762,0.9999992507628302,-4.322111499473804,24,18,6
10,3,9.223620096842454e-08,0.07381542083422343,0.9999990921192488,-3.6263146762396294,24,18,6
10,4,8.014120184633175e-09,0.060335151338577274,0.9999999402110512,-0.6837716652626216,24,18,6
10,5,7.053050247255865e-09,0.05152543935775757,0.9999999544519561,-6.101515378557703,24,18,6
10,6,9.244829266594834e-08,0.04199726929664611,0.9999993676869061,-3.334580546672189,23,17,6
10,7,1.935952629139026e-07,0.03716963278452555,0.9999986970716269,0.25858445243632533,23,17,6
10,8,2.3185620073218826e-08,0.1397675380706787,0.9999998349438382,-0.570617858204655,23,17,6
10,9,1.2493729591370107e-07,0.07447187417348226,0.9999991009987365,0.024243896402183163,22,16,6
10,10,5.0425529479965485e-09,0.05404393167350088,0.999999970140323,0.1571284835457153,22,16,6
10,11,5.793571472166104e-09,0.07667382017771403,0.9999999635190651,-0.3541294772359229,22,16,6
10,12,2.1259784698485877e-07,0.045386948076883954,0.9999987114793925,-0.00586686208312126,22,16,6
10,13,2.3181621844941967e-09,0.02494396011352539,0.9999999845336273,0.23428413207498178,18,13,5
10,14,1.1834231289948471e-08,0.13149304412841797,0.9999999166001545,-7.351946400433052,16,11,5
10,15,3.2837854629260814e-09,0.13064242115020752,0.9999999771663781,-3.2589216348885914,14,10,4
10,16,3.623962402342895e-09,0.060141378702237576,0.9999999718593302,-1.115275640788095,13,9,4
10,17,6.949901580810374e-09,0.10852067890167236,0.9999999544492769,-1.3451254219702298,12,8,4
10,18,1.4591217041017815e-08,0.20298257958937663,0.9999998999059027,-3.628967340281547,12,8,4
10,19,3.34058489118317e-07,0.08290529886881509,0.9999975919639333,-1.3317115306854244,10,7,3
11,0,5.856561072076881e-09,0.036193460212496274,0.9999998892806299,-3.7394067305845535,24,18,6
11,1,8.88241661919452e-08,0.02654999454816183,0.9999975597756541,-1.5721200315764956,24,18,6
11,2,6.683581882406518e-08,0.06270873747269314,0.9999992507628302,-4.554907846990533,24,18,6
11,3,8.786519368489534e-08,0.07258661704063417,0.9999991351430652,-3.5493005109032545,24,18,6
11,4,8.014120184633175e-09,0.059640843057632446,0.9999999402110512,-0.6643956202129984,24,18,6
11,5,7.053050247255865e-09,0.05294240428606669,0.9999999544519561,-6.296809166532927,24,18,6
11,6,9.244829266594834e-08,0.02864098380406697,0.9999993676869061,-1.956064842162875,23,17,6
11,7,2.1659564348605156e-07,0.05424387482007345,0.9999985422752338,-0.0819921839110398,23,17,6
11,8,2.3185620073218826e-08,0.11424911753336588,0.9999998349438382,-0.28385823173965896,23,17,6
11,9,1.5712380409240984e-07,0.0819739325205485,0.9999988693968652,-0.07405065174688685,22,16,6
11,10,5.0425529479965485e-09,0.05037442712994991,0.999999970140323,0.214358236516764,22,16,6
11,11,5.793571472166104e-09,0.07225993092854817,0.9999999635190651,-0.2761761741698068,22,16,6
11,12,2.1259784698485877e-07,0.08175083904266357,0.9999987114793925,-0.8117644702880376,22,16,6
11,13,2.3181621844941967e-09,0.01098783103942871,0.9999999845336273,0.6627016503122326,18,13,5
11,14,1.1834231289948471e-08,0.10275424789428711,0.9999999166001545,-5.526565542065999,16,11,5
11,15,3.2837854629260814e-09,0.12759472599029542,0.9999999771663781,-3.159567269447284,14,10,4
11,16,3.623962402342895e-09,0.057252770674759916,0.9999999718593302,-1.0136783324430323,13,9,4
11,17,6.949901580810374e-09,0.12140486421585082,0.9999999544492769,-1.6235519009368091,12,8,4
11,18,1.4591217041017815e-08,0.1592096811026943,0.9999998999059027,-2.630737256230942,12,8,4
11,19,3.34058489118317e-07,0.07401301701863605,0.9999975919639333,-1.081616103649139,10,7,3
12,0,5.856561072076881e-09,0.03453771066971824,0.9999998892806299,-3.522592132556837,24,18,6
12,1,8.88241661919452e-08,0.0377625330289205,0.9999975597756541,-2.658372413996603,24,18,6
12,2,6.683581882406518e-08,0.05044286332527797,0.9999992507628302,-3.46836387723919,24,18,6
12,3,9.223620096842454e-08,0.06893534180323282,0.9999990921192488,-3.3204601408711376,24,18,6
12,4,8.014120184633175e-09,0.06334688701629639,0.9999999402110512,-0.7678201027803644,24,18,6
12,5,7.053050247255865e-09,0.06397503528594971,0.9999999544519561,-7.817386180299344,24,18,6
12,6,9.244829266594834e-08,0.03157590657869974,0.9999993676869061,-2.258981183581395,23,17,6
12,7,2.0761988521399452e-07,0.0469692387898763,0.9999986026835823,0.06311358796789279,23,17,6
12,8,2.3185620073218826e-08,0.11140858904520672,0.9999998349438382,-0.2519381962877516,23,17,6
12,9,1.796245574951197e-07,0.04204024785359701,0.9999987074900015,0.4491742165054985,22,16,6
12,10,5.0425529479965485e-09,0.056876053060320834,0.999999970140323,0.112958594824203,22,16,6
12,11,5.793571472166104e-09,0.059479976654052726,0.9999999635190651,-0.05047054530312911,22,16,6
12,12,2.1259784698485874e-07,0.04974338003794352,0.9999987114793925,-0.10241423378845504,22,16,6
12,13,2.3181621844941967e-09,0.01850661651611328,0.9999999845336273,0.4318941393629273,18,13,5
12,14,1.1834231289948471e-08,0.10524958633422851,0.9999999166001545,-5.685060107611058,16,11,5
12,15,3.2837854629260814e-09,0.11363162508010864,0.9999999771663781,-2.704372455749264,14,10,4
12,16,3.623962402342895e-09,0.05687518863074236,0.9999999718593302,-1.0003981230872796,13,9,4
12,17,6.949901580810374e-09,0.12886063816547394,0.9999999544492769,-1.7846707329113771,12,8,4
12,18,1.4591217041017815e-08,0.16327241824403102,0.9999998999059027,-2.723386968228103,12,8,4
12,19,3.34058489118317e-07,0.09062800248463948,0.9999975919639333,-1.548912569880485,10,7,3
13,0,5.856561072076881e-09,0.02721316664054728,0.9999998892806299,-2.563468769758541,24,18,6
13,1,8.88241661919452e-08,0.03826803326606751,0.9999975597756541,-2.707344449888133,24,18,6
13,2,6.683581882406518e-08,0.04958571038643519,0.9999992507628302,-3.3924349751763447,24,18,6
13,3,9.362697601318313e-08,0.07115651564598084,0.9999990784298526,-3.4596702006533944,24,18,6
13,4,8.014120184633175e-09,0.06222334591945012,0.9999999402110512,-0.7364654675195383,24,18,6
13,5,7.053050247255865e-09,0.057309681113560995,0.9999999544519561,-6.898730934487731,24,18,6
13,6,9.244829266594834e-08,0.02952449828783671,0.9999993676869061,-2.047253263652871,23,17,6
13,7,1.935952629139026e-07,0.03942209111849466,0.9999986970716269,0.21365509737045218,23,17,6
13,8,2.3185620073218826e-08,0.14963687992095945,0.9999998349438382,-0.6815231855270758,23,17,6
13,9,1.3253688812256327e-07,0.06542486740748088,0.9999990463149613,0.14278088998787597,22,16,6
13,10,5.0425529479965485e-09,0.04541749570272737,0.999999970140323,0.2916667553392681,22,16,6
13,11,5.793571472166104e-09,0.06021648661295573,0.9999999635190651,-0.06347798178297004,22,16,6
13,12,2.1259784698485877e-07,0.050594383366902675,0.9999987114793925,-0.12127419429235164,22,16,6
13,13,2.3181621844941967e-09,0.018019126815795896,0.9999999845336273,0.446858828100568,18,13,5
13,14,1.1834231289948471e-08,0.10673517250061035,0.9999999166001545,-5.779418985048929,16,11,5
13,15,3.2837854629260814e-09,0.11844897081851957,0.9999999771663781,-2.861417141598031,14,10,4
13,16,3.623962402342895e-09,0.06455283348686444,0.9999999718593302,-1.270434086565663,13,9,4
13,17,6.949901580810374e-09,0.12102427604198455,0.9999999544492769,-1.6153274131169009,12,8,4
13,18,1.4591217041017815e-08,0.15164384794283886,0.9999998999059027,-2.45820030912032,12,8,4
13,19,3.34058489118317e-07,0.09419864654541014,0.9999975919639333,-1.6493369340896602,10,7,3
14,0,5.856561072076881e-09,0.05260263892320997,0.9999998892806299,-5.888131156719146,24,18,6
14,1,8.88241661919452e-08,0.04174158453941345,0.9999975597756541,-3.043856413936717,24,18,6
14,2,6.683581882406518e-08,0.042027108391126,0.9999992507628302,-2.722873774804468,24,18,6
14,3,9.799798329671233e-08,0.0623471887588501,0.9999990354060362,-2.9075536130198523,24,18,6
14,4,8.014120184633175e-09,0.06056706715027491,0.9999999402110512,-0.6902437344262766,24,18,6
14,5,7.053050247255865e-09,0.06929659837086995,0.9999999544519561,-8.550832853565536,24,18,6
14,6,9.244829266594834e-08,0.03680580407778422,0.9999993676869061,-2.798764182340114,23,17,6
14,7,2.3889479294319777e-07,0.04035876976648966,0.9999983921982427,0.19497134774289238,23,17,6
14,8,1.0162756508852323e-08,0.1352287305990855,0.9999999276523303,-0.5196136538790979,23,17,6
14,9,1.2493729591370107e-07,0.055085689957936605,0.9999991009987365,0.27824834819998623,22,16,6
14,10,5.0425529479965485e-09,0.03905446867991798,0.999999970140323,0.39090480242207615,22,16,6
14,11,5.793571472166104e-09,0.06570881144205729,0.9999999635190651,-0.16047743912581547,22,16,6
14,12,2.1259784698485877e-07,0.05378634401957195,0.9999987114793925,-0.1920145190252338,22,16,6
14,13,2.3181621844941967e-09,0.02731276695251465,0.9999999845336273,0.16156781211583215,18,13,5
14,14,1.1834231289948471e-08,0.07781829856872559,0.9999999166001545,-3.9427272973021834,16,11,5
14,15,3.2837854629260814e-09,0.11346313228607179,0.9999999771663781,-2.6988796181278505,14,10,4
14,16,3.623962402342895e-09,0.058929787156821185,0.9999999718593302,-1.0726618840384723,13,9,4
14,17,6.949901580810374e-09,0.1043534273147583,0.9999999544492769,-1.2550713628256798,12,8,4
14,18,1.4591217041017815e-08,0.16107004296828287,0.9999998999059027,-2.673162346769921,12,8,4
14,19,3.34058489118317e-07,0.07883662223815917,0.9999975919639333,-1.2172800004482265,10,7,3
15,0,5.856561072076881e-09,0.041479516772003816,0.9999998892806299,-4.431597305602602,24,18,6
15,1,8.88241661919452e-08,0.019037899176279707,0.9999975597756541,-0.844360522998034,24,18,6
15,2,6.683581882406518e-08,0.06943610550959906,0.9999992507628302,-5.150836117976294,24,18,6
15,3,9.084542592366518e-08,0.06675085352659225,0.9999991058086448,-3.1835493157334964,24,18,6
15,4,8.014120184633175e-09,0.05919126747449239,0.9999999402110512,-0.6518493248695552,24,18,6
15,5,7.053050247255865e-09,0.07252618942260743,0.9999999544519561,-8.995952600359367,24,18,6
15,6,9.244829266594834e-08,0.04257800291379293,0.9999993676869061,-3.3945186493593607,23,17,6
15,7,1.935952629139026e-07,0.0648171137491862,0.9999986970716269,-0.292894556167278,23,17,6
15,8,1.0162756508852323e-08,0.10634239013989766,0.9999999276523303,-0.1950075056300149,23,17,6
15,9,1.4222264289856218e-07,0.05367894802093506,0.9999989766199537,0.2966799647861179,22,16,6
15,10,5.0425529479965485e-09,0.03130816024615171,0.999999970140323,0.5117165667462582,22,16,6
15,11,5.793571472166104e-09,0.07552229022979735,0.9999999635190651,-0.33379240986690784,22,16,6
15,12,2.274990081787064e-07,0.04145937391916912,0.9999986211659037,0.08117615052321603,22,16,6
15,13,2.3181621844941967e-09,0.045268630905151375,0.9999999845336273,-0.38963135145970584,18,13,5
15,14,1.1834231289948471e-08,0.10006538032531738,0.9999999166001545,-5.355778730012536,16,11,5
15,15,3.2837854629260814e-09,0.11946055879592897,0.9999999771663781,-2.894394744773561,14,10,4
15,16,3.623962402342895e-09,0.04698783994966226,0.9999999718593302,-0.6526430787505773,13,9,4
15,17,6.949901580810374e-09,0.08734774055480957,0.9999999544492769,-0.8875794825458581,12,8,4
15,18,1.4591217041017815e-08,0.09548825531395112,0.9999998999059027,-1.1775859589670867,12,8,4
15,19,3.34058489118317e-07,0.1188356065750122,0.9999975919639333,-2.342251434922218,10,7,3
16,0,5.856561072076881e-09,0.04162382758861944,0.9999998892806299,-4.450494301124685,24,18,6
16,1,8.88241661919452e-08,0.026022022962570196,0.9999975597756541,-1.5209710082145507,24,18,6
16,2,6.683581882406518e-08,0.06430774770180385,0.9999992507628302,-4.6965524538999475,24,18,6
16,3,8.882549073961022e-08,0.06165564742485682,0.999999125690863,-2.864211885958992,24,18,6
16,4,8.014120184633175e-09,0.05235177475611369,0.9999999402110512,-0.4609797606357309,24,18,6
16,5,7.053050247255865e-09,0.07536981854438782,0.9999999544519561,-9.38787698161547,24,18,6
16,6,9.244829266594834e-08,0.040988964541753124,0.9999993676869061,-3.2305123953644275,23,17,6
16,7,2.3889479294319777e-07,0.04346618798573812,0.9999983921982427,0.13298827156107462,23,17,6
16,8,2.3185620073218826e-08,0.11232384975751242,0.9999998349438382,-0.26222330854989595,23,17,6
16,9,1.6472339630127204e-07,0.04097445044517518,0.99999881471309,0.46313866063971965,22,16,6
16,10,5.0425529479965485e-09,0.030498268900602112,0.999999970140323,0.5243476675090717,22,16,6
16,11,5.793571472166104e-09,0.08268601036071778,0.9999999635190651,-0.4603102300754709,22,16,6
16,12,2.424001693725541e-07,0.05800129044850668,0.9999985308524149,-0.2854262842564885,22,16,6
16,13,2.3181621844941967e-09,0.035915952606201174,0.9999999845336273,-0.10252801467955464,18,13,5
16,14,1.1834231289948471e-08,0.10943940614700318,0.9999999166001545,-5.951181792873677,16,11,5
16,15,3.2837854629260814e-09,0.1232566927909851,0.9999999771663781,-3.0181480942456433,14,10,4
16,16,3.623962402342895e-09,0.058163597961149324,0.9999999718593302,-1.0457136933449425,13,9,4
16,17,6.949901580810374e-09,0.09619521799087524,0.9999999544492769,-1.078772944157218,12,8,4
